vds,wg,nfing,gdg,gsg,batchNum,vgs,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM,area
28,37.5,4,52,48,1149,-1.2,4.8026,-10.85074,-31.47638,109.7493,1.2983,12.064,-51.27794,28.57568,-3.87115,12.297460000000001,-17.687739999999998,8.02263,150.0
28,37.5,4,52,78,1150,-1.2,4.99395,-13.6028,-31.521359999999998,107.95308999999999,1.29036,11.37492,-49.94406,28.745359999999998,-3.6030800000000003,11.72708,-19.7337,8.02405,150.0
28,37.5,6,22,33,1151,-1.2,4.4435400000000005,-10.94632,-31.000390000000003,113.6193,1.74225,13.467529999999998,-50.34318,29.99912,-3.43245,13.83114,-18.94913,8.01787,225.0
28,37.5,6,22,48,1152,-1.2,4.4573,-12.67116,-31.077640000000002,115.64813000000001,1.64766,13.2339,-50.73216,30.01254,-3.4356800000000005,13.62996,-19.83267,8.02422,225.0
28,37.5,6,22,78,1153,-1.2,4.42065,-14.006570000000002,-31.284259999999996,109.63622,1.61456,12.75538,-51.384209999999996,29.97669,-3.3712800000000005,13.2387,-21.190479999999997,8.02085,225.0
28,37.5,6,52,33,155,-1.2,4.93816,-9.32878,-31.197059999999997,106.28345,1.57765,12.687999999999999,-50.8803,30.45748,-3.62765,12.96465,-18.37758,8.01561,225.0
28,37.5,6,52,48,1154,-1.2,4.91181,-11.32093,-31.237340000000003,109.36623999999999,1.4591,12.29981,-51.42811,30.434240000000003,-3.9384099999999997,12.61011,-19.85514,8.023480000000001,225.0
28,37.5,6,52,78,1155,-1.2,4.749,-13.8716,-31.43115,107.84187,1.4184700000000001,11.58457,-50.208079999999995,30.287840000000003,-3.76557,12.00036,-21.5771,8.01957,225.0
28,37.5,8,22,33,1156,-1.2,4.5016,-8.90415,-30.89289,115.70494,1.7020400000000002,13.33054,-50.25135,31.304879999999997,-3.7749800000000002,13.606279999999998,-19.2362,8.01572,300.0
28,37.5,8,22,48,1157,-1.2,4.53503,-10.946110000000001,-30.90302,116.81043999999999,1.54749,13.09478,-50.66301,31.33701,-3.78199,13.39136,-20.314239999999998,8.02294,300.0
28,37.5,8,22,78,1158,-1.2,4.80764,-13.431379999999999,-31.02137,110.79565,1.41547,12.60415,-51.3714,31.590529999999998,-3.685,12.97772,-22.45105,8.02162,300.0
28,37.5,8,52,33,156,-1.2,4.84521,-11.37331,-30.976540000000004,105.18718999999999,1.54379,12.63225,-51.08644,31.624340000000004,-3.51361,12.96901,-20.92415,8.0248,300.0
28,37.5,8,52,48,1159,-1.2,4.77416,-13.244729999999999,-31.045040000000004,109.62015,1.45169,12.18024,-51.63324,31.56018,-3.83759,12.55959,-22.44272,8.01875,300.0
28,37.5,8,52,78,1160,-1.2,4.52252,-14.974929999999999,-31.237440000000003,107.85002,1.41241,11.37482,-50.40213,31.325020000000002,-3.64528,11.867410000000001,-23.41585,8.01666,300.0
28,50.0,2,22,33,101,-1.2,4.29513,-12.739130000000001,-31.4699,114.02938999999999,1.68894,13.07743,-50.575109999999995,26.32977,-3.54399,13.50831,-16.53448,8.02208,100.0
28,50.0,2,22,48,102,-1.2,4.29168,-13.244979999999998,-31.47543,114.11368,1.6464400000000001,12.999310000000001,-50.72911,26.32627,-3.54205,13.43588,-16.929679999999998,8.02174,100.0
28,50.0,2,22,78,103,-1.2,4.28914,-14.010129999999998,-31.47175,113.0313,1.58281,12.88461,-50.97716,26.32371,-3.5339300000000002,13.32896,-17.64325,8.024610000000001,100.0
28,50.0,2,52,33,157,-1.2,4.65382,-12.12957,-31.468059999999998,106.83797,1.4623700000000002,12.49794,-50.93512,26.6781,-3.4241099999999998,12.82511,-16.59763,8.02117,100.0
28,50.0,2,52,48,104,-1.2,4.60875,-12.95448,-31.515909999999998,111.25305,1.40795,12.26929,-51.20929,26.63583,-3.3973699999999996,12.6085,-17.46433,8.02008,100.0
28,50.0,2,52,78,105,-1.2,4.59052,-14.74201,-31.4764,108.45364,1.30788,11.96269,-50.3709,26.61862,-3.3115,12.32654,-18.21034,8.01876,100.0
28,50.0,4,22,33,106,-1.2,4.22335,-11.61772,-31.140659999999997,119.79433,1.6814900000000002,13.146429999999999,-50.66755,29.26687,-3.60089,13.504560000000001,-18.8117,8.017389999999999,200.0
28,50.0,4,22,48,107,-1.2,4.24849,-12.96545,-31.1767,119.81288,1.60994,13.02568,-50.909240000000004,29.29265,-3.2194700000000003,13.413670000000002,-19.59303,8.01711,200.0
28,50.0,4,22,78,108,-1.2,4.27511,-14.681070000000002,-31.21862,113.14928,1.54453,12.7952,-51.39012,29.319779999999998,-3.5550300000000004,13.2482,-21.03286,8.02258,200.0
28,50.0,4,52,33,158,-1.2,4.5570699999999995,-12.65902,-31.14974,109.931,1.5346600000000001,12.597010000000001,-51.32005,29.59715,-3.43454,12.9625,-20.0579,8.02435,200.0
28,50.0,4,52,48,109,-1.2,4.54168,-14.21025,-31.22123,112.45629,1.46997,12.31115,-51.57482,29.582459999999998,-3.39287,12.71667,-20.95642,8.02183,200.0
28,50.0,4,52,78,110,-1.2,4.47609,-16.01354,-31.3365,110.11253,1.4351200000000002,11.80252,-50.34182,29.51929,-3.2528799999999998,12.293569999999999,-21.7479,8.01871,200.0
28,50.0,6,22,33,111,-1.2,4.38938,-10.82387,-30.97358,122.06078000000001,1.79627,13.10717,-50.72011,31.195240000000002,-3.67248,13.484000000000002,-20.24306,8.02282,300.0
28,50.0,6,22,48,112,-1.2,4.41828,-12.05821,-30.98416,122.22847,1.6590900000000002,12.954180000000001,-50.98637,31.22375,-3.70137,13.334829999999998,-21.08235,8.02159,300.0
28,50.0,6,22,78,113,-1.2,4.442819999999999,-14.16792,-31.03026,115.3835,1.5045600000000001,12.63117,-51.51507,31.2478,-3.6556,13.056460000000001,-22.7012,8.01967,300.0
28,50.0,6,52,33,159,-1.2,4.31706,-13.76631,-30.947390000000002,111.14583,1.68399,12.66773,-51.31042,31.12309,-3.4900300000000004,13.14465,-22.51166,8.01886,300.0
28,50.0,6,52,48,114,-1.2,4.28123,-15.0911,-30.99908,113.0844,1.59225,12.35507,-51.53311,31.0869,-3.46291,12.85863,-23.0042,8.01787,300.0
28,50.0,6,52,78,115,-1.2,4.4591400000000005,-16.04091,-31.224120000000003,110.69626000000001,1.54126,11.78611,-50.85653,31.263720000000003,-3.37501,12.34873,-23.60983,8.01662,300.0
28,50.0,8,22,33,116,-1.2,4.27533,-12.43517,-30.732359999999996,123.89088000000001,1.8027400000000002,13.1058,-50.604929999999996,32.3303,-3.59285,13.558670000000001,-22.42372,8.01861,400.0
28,50.0,8,22,48,117,-1.2,4.285480000000001,-13.692120000000001,-30.74255,122.32768,1.65662,12.90725,-50.85955,32.34059,-3.6304300000000005,13.366729999999999,-23.473029999999998,8.01807,400.0
28,50.0,8,22,78,118,-1.2,4.23236,-15.459029999999998,-30.80661,115.50415,1.5001,12.457930000000001,-51.290820000000004,32.286429999999996,-3.60865,12.96325,-24.41732,8.01722,400.0
28,50.0,8,52,33,160,-1.2,4.5850800000000005,-11.404069999999999,-30.642540000000004,111.31483999999999,1.72438,12.731580000000001,-50.603359999999995,32.63407,-3.42865,13.12491,-22.06304,8.019219999999999,400.0
28,50.0,8,52,48,119,-1.2,4.60457,-13.19586,-30.651059999999998,113.98266000000001,1.55239,12.4639,-50.9397,32.65249,-3.44409,12.8641,-23.61502,8.01828,400.0
28,50.0,8,52,78,120,-1.2,4.55459,-16.157989999999998,-30.7485,111.98754,1.36087,11.901689999999999,-50.53775,32.6051,-3.3685699999999996,12.36072,-24.8597,8.01699,400.0
28,62.5,2,22,33,1161,-1.2,4.241140000000001,-13.31145,-31.415779999999998,118.91911999999999,1.69343,12.76835,-51.070190000000004,27.24393,-3.46055,13.22971,-18.18477,8.02107,125.0
28,62.5,2,22,48,1162,-1.2,4.2342900000000006,-13.711110000000001,-31.4283,120.09453,1.66012,12.70374,-51.19806,27.2369,-3.4617699999999996,13.16681,-18.59614,8.020719999999999,125.0
28,62.5,2,22,78,1163,-1.2,4.2527800000000004,-14.66951,-31.399890000000003,116.10876,1.60379,12.623619999999999,-51.46824,27.25583,-3.4493300000000002,13.102089999999999,-19.02429,8.02331,125.0
28,62.5,2,52,33,129,-1.2,4.63894,-11.420960000000001,-31.56376,111.33571,1.5257,12.180069999999999,-51.43603,27.633290000000002,-3.71622,12.53154,-17.731370000000002,8.0166,125.0
28,62.5,2,52,48,1164,-1.2,4.60227,-12.10753,-31.586609999999997,114.55118,1.47761,12.01147,-51.63941,27.59882,-3.69615,12.3732,-18.251160000000002,8.01604,125.0
28,62.5,2,52,78,1165,-1.2,4.61388,-13.54911,-31.572459999999996,111.83604,1.39632,11.7934,-49.70048,27.60977,-3.63699,12.17327,-18.879189999999998,8.02176,125.0
28,62.5,4,22,33,1166,-1.2,4.561030000000001,-11.46106,-31.23745,126.48052,1.7692700000000001,12.62325,-51.44599,30.57003,-3.86245,13.049389999999999,-20.408929999999998,8.02294,250.0
28,62.5,4,22,48,1167,-1.2,4.59171,-12.32785,-31.23855,125.16085,1.6963599999999999,12.541910000000001,-51.6525,30.59915,-3.47589,12.98053,-21.235689999999998,8.02191,250.0
28,62.5,4,22,78,1168,-1.2,4.64532,-13.88611,-31.25253,117.88383,1.60279,12.39006,-50.57586,30.64955,-3.4548699999999997,12.87012,-21.89936,8.02033,250.0
28,62.5,4,52,33,130,-1.2,4.562469999999999,-11.81476,-31.15182,114.95218999999999,1.5755,12.249830000000001,-51.62811,30.5714,-3.76646,12.6243,-21.11704,8.021930000000001,250.0
28,62.5,4,52,48,1169,-1.2,4.56997,-13.27413,-31.177229999999998,116.70728000000001,1.4901,12.06281,-49.91115,30.578540000000004,-3.74715,12.461739999999999,-21.71429,8.02047,250.0
28,62.5,4,52,78,1170,-1.2,4.5741,-15.444460000000001,-31.2278,113.90822,1.39515,11.74098,-50.01471,30.58245,-3.6473400000000002,12.19695,-22.71269,8.01844,250.0
28,62.5,6,22,33,1171,-1.2,4.26748,-11.14781,-30.836440000000003,129.05393999999998,1.8009700000000002,12.56139,-50.98707,32.04203,-3.5529300000000004,12.99443,-22.03397,8.0192,375.0
28,62.5,6,22,48,1172,-1.2,4.32209,-12.598980000000001,-30.8002,126.21287,1.63852,12.436160000000001,-51.2274,32.09725,-3.59061,12.8713,-23.14635,8.01859,375.0
28,62.5,6,22,78,1173,-1.2,4.681080000000001,-15.275139999999999,-30.79982,120.12245,1.44061,12.14248,-50.39751,32.44378,-3.58143,12.61197,-24.35887,8.01759,375.0
28,62.5,6,52,33,131,-1.2,4.61488,-11.66492,-30.81798,117.59156000000002,1.76426,12.33896,-51.17445,32.38192,-3.42254,12.791739999999999,-22.79791,8.01861,375.0
28,62.5,6,52,48,1174,-1.2,4.646780000000001,-13.28924,-30.80767,117.35916,1.60398,12.15667,-50.06159,32.41183,-3.4420900000000003,12.6145,-23.494220000000002,8.01795,375.0
28,62.5,6,52,78,1175,-1.2,4.64393,-15.822829999999998,-30.873509999999996,115.16418999999999,1.42373,11.76892,-50.525659999999995,32.40917,-3.40783,12.263810000000001,-24.77719,8.01694,375.0
28,62.5,8,22,33,1176,-1.2,4.20644,-12.780569999999999,-30.53418,129.00172,1.9016,12.760489999999999,-50.56893,33.228840000000005,-3.49913,13.28864,-24.145670000000003,8.01693,500.0
28,62.5,8,22,48,1177,-1.2,4.2321599999999995,-14.131229999999999,-30.51827,127.82757,1.73089,12.62208,-50.74738,33.255320000000005,-3.5640300000000003,13.14698,-24.87997,8.01693,500.0
28,62.5,8,22,78,1178,-1.2,4.22535,-16.24393,-30.47417,120.23795,1.5094,12.26227,-51.05384,33.24832,-3.5887800000000003,12.81165,-25.88174,8.02386,500.0
28,62.5,8,52,33,132,-1.2,4.48502,-12.306460000000001,-30.46142,117.00451000000001,1.8293599999999999,12.43506,-50.73499,33.50735,-3.34876,12.92078,-24.28872,8.01721,500.0
28,62.5,8,52,48,1179,-1.2,4.5296199999999995,-14.21445,-30.4475,118.11813000000001,1.6438700000000002,12.26422,-50.39815,33.55032,-3.41413,12.75872,-25.04567,8.01706,500.0
28,62.5,8,52,78,1180,-1.2,4.52642,-16.59556,-30.43072,114.86636000000001,1.39881,11.8592,-51.00118,33.54724,-3.40576,12.3818,-26.43191,8.02307,500.0
28,75.0,2,22,33,121,-1.2,4.15094,-14.89885,-31.32579,122.90685,1.76263,12.513580000000001,-51.00752,27.94238,-3.43535,13.05439,-19.87975,8.02443,150.0
28,75.0,2,22,48,122,-1.2,4.15723,-15.377629999999998,-31.325470000000003,122.06929,1.7285599999999999,12.47701,-50.71468,27.948959999999996,-3.04052,13.02215,-20.052020000000002,8.024,150.0
28,75.0,2,22,78,123,-1.2,4.17845,-16.0865,-31.30241,117.70159,1.6697400000000002,12.43713,-50.250640000000004,27.971059999999998,-3.03956,12.98758,-20.3608,8.0233,150.0
28,75.0,2,52,33,133,-1.2,4.5749699999999995,-14.637189999999999,-31.520809999999997,113.87211,1.70038,12.04037,-49.90984,28.364790000000003,-3.27507,12.576830000000001,-20.02075,8.02389,150.0
28,75.0,2,52,48,124,-1.2,4.5490900000000005,-15.0063,-31.54215,116.25723,1.6675900000000001,11.91362,-49.8198,28.340159999999997,-3.25773,12.4579,-20.250870000000003,8.022969999999999,150.0
28,75.0,2,52,78,125,-1.2,4.56047,-15.84169,-31.52307,112.77663999999999,1.6001299999999998,11.76003,-50.029920000000004,28.35101,-3.20905,12.31446,-20.726010000000002,8.02155,150.0
28,75.0,4,22,33,126,-1.2,4.1744900000000005,-14.05212,-31.07211,130.25408000000002,1.7621200000000001,12.26869,-50.01515,30.97725,-3.45241,12.7949,-22.70492,8.01821,300.0
28,75.0,4,22,48,127,-1.2,4.21355,-15.08505,-31.066570000000002,127.73262,1.6877,12.22227,-50.0955,31.0177,-3.46286,12.75966,-23.10526,8.0178,300.0
28,75.0,4,22,78,128,-1.2,4.27693,-16.256,-31.08225,119.82865,1.58733,12.14264,-50.26246,31.08254,-3.45612,12.70027,-23.77337,8.01712,300.0
28,75.0,4,52,33,134,-1.2,4.16948,-15.66031,-31.119770000000003,119.05881000000001,1.76006,12.160060000000001,-50.276790000000005,30.97203,-3.3392699999999995,12.7381,-23.35197,8.0166,300.0
28,75.0,4,52,48,129,-1.2,4.1674,-16.25104,-31.157320000000002,118.22151000000001,1.70173,12.03391,-50.29098,30.969859999999997,-3.3357300000000003,12.62417,-23.66416,8.01623,300.0
28,75.0,4,52,78,130,-1.2,4.44222,-16.503,-31.22758,113.76352,1.63811,11.79625,-50.678470000000004,31.24721,-3.30029,12.41564,-24.07327,8.01567,300.0
28,75.0,6,22,33,131,-1.2,4.18719,-14.998389999999999,-30.78861,133.49878,1.92693,12.48782,-51.26273,32.75135,-3.6232599999999997,13.10474,-24.68085,8.02398,450.0
28,75.0,6,22,48,132,-1.2,4.22109,-15.86793,-30.76926,128.53133,1.80198,12.40018,-51.09404,32.78637,-3.27109,13.02014,-25.10422,8.023639999999999,450.0
28,75.0,6,22,78,133,-1.2,4.22412,-16.51047,-30.788009999999996,120.96292,1.6425599999999998,12.14171,-51.191,32.78949,-3.2957,12.77929,-25.74964,8.02275,450.0
28,75.0,6,52,33,135,-1.2,4.30671,-14.90453,-30.746509999999997,117.18473999999999,1.84253,12.17421,-50.4296,32.87358,-3.46657,12.78187,-24.91542,8.023769999999999,450.0
28,75.0,6,52,48,134,-1.2,4.2573099999999995,-15.59186,-30.76851,119.54068000000001,1.73216,11.96467,-50.562870000000004,32.823479999999996,-3.4928199999999996,12.58371,-25.36982,8.02311,450.0
28,75.0,6,52,78,135,-1.2,4.18351,-16.10724,-30.851940000000003,116.01038999999999,1.5815700000000001,11.582230000000001,-51.18942,32.74753,-3.4867,12.22515,-26.10489,8.02184,450.0
28,75.0,8,22,33,136,-1.2,4.06355,-15.289660000000001,-30.374809999999997,133.2829,1.95924,12.54637,-50.61266,33.87057,-3.5297099999999997,13.16913,-25.991310000000002,8.02068,600.0
28,75.0,8,22,48,137,-1.2,4.09978,-16.27446,-30.34787,130.01848,1.80394,12.47504,-50.71502,33.90911,-3.2418400000000003,13.09956,-26.4287,8.02088,600.0
28,75.0,8,22,78,138,-1.2,4.103,-16.967389999999998,-30.3394,121.64799,1.58047,12.18269,-50.90133,33.91253,-3.30915,12.8162,-27.159029999999998,8.02055,600.0
28,75.0,8,52,33,136,-1.2,4.507219999999999,-14.144420000000002,-30.392259999999997,120.34138,1.92252,12.20715,-50.5789,34.3206,-3.39342,12.82049,-25.83053,8.02116,600.0
28,75.0,8,52,48,139,-1.2,4.18823,-15.141729999999999,-30.39309,120.78063,1.76748,12.026060000000001,-50.62038,34.00181,-3.46719,12.64485,-26.408170000000002,8.02095,600.0
28,75.0,8,52,78,140,-1.2,4.10323,-16.113,-30.376790000000003,116.00873999999999,1.53157,11.598230000000001,-51.08995,33.91277,-3.4784900000000003,12.23812,-27.400740000000003,8.02016,600.0
28,87.5,2,22,33,1181,-1.2,4.22856,-15.139220000000002,-31.4504,126.79541,1.74163,11.982280000000001,-49.9147,28.69231,-3.45654,12.54994,-20.89355,8.02125,175.0
28,87.5,2,22,48,1182,-1.2,4.2415199999999995,-15.507660000000001,-31.4442,125.86522,1.7090900000000002,11.95312,-49.91458,28.7056,-3.45384,12.52422,-21.09966,8.02091,175.0
28,87.5,2,22,78,1183,-1.2,4.27912,-16.07789,-31.41974,121.33586000000001,1.65143,11.925939999999999,-49.95515,28.74393,-3.44144,12.50055,-21.46496,8.020380000000001,175.0
28,87.5,2,52,33,137,-1.2,4.22035,-15.17876,-31.39596,116.61721000000001,1.66441,11.778830000000001,-49.62903,28.68386,-3.35592,12.314739999999999,-21.0848,8.02165,175.0
28,87.5,2,52,48,1184,-1.2,4.2121699999999995,-15.63615,-31.4059,118.3044,1.62815,11.69285,-49.79347,28.675440000000002,-3.3483199999999997,12.2337,-21.32265,8.02105,175.0
28,87.5,2,52,78,1185,-1.2,4.23402,-16.123260000000002,-31.39293,114.70186000000001,1.55739,11.593069999999999,-50.04025,28.697909999999997,-3.3221199999999995,12.14058,-21.79993,8.02009,175.0
28,87.5,4,22,33,1186,-1.2,4.11198,-14.853079999999999,-31.00944,134.92866999999998,1.7837900000000002,11.749360000000001,-50.11973,31.581190000000003,-3.4484800000000004,12.340639999999999,-23.98963,8.01581,350.0
28,87.5,4,22,48,1187,-1.2,4.16391,-15.65032,-30.99608,132.04023,1.7066599999999998,11.73358,-50.41281,31.6357,-3.4651300000000003,12.32992,-24.4402,8.01569,350.0
28,87.5,4,22,78,1188,-1.2,4.25761,-16.43848,-30.99488,123.35243,1.59331,11.7092,-50.90153,31.73234,-3.4690199999999995,12.31657,-25.12068,8.01547,350.0
28,87.5,4,52,33,138,-1.2,4.45943,-14.821620000000001,-31.00562,122.81482,1.7425400000000002,11.572410000000001,-50.225770000000004,31.93347,-3.31843,12.15512,-24.20028,8.01574,350.0
28,87.5,4,52,48,1189,-1.2,4.50197,-15.55595,-31.00318,121.92383000000001,1.66355,11.51535,-50.51148,31.9747,-3.33146,12.10442,-24.69602,8.01554,350.0
28,87.5,4,52,78,1190,-1.2,4.57814,-16.41793,-30.96878,116.19583,1.5579100000000001,11.41195,-51.05686,32.04757,-3.3193300000000003,12.01951,-25.40521,8.02397,350.0
28,87.5,6,22,33,1191,-1.2,4.161919999999999,-15.82957,-30.61465,137.65142,1.92809,12.04309,-50.61718,33.394529999999996,-3.2096299999999998,12.69405,-25.83602,8.020489999999999,525.0
28,87.5,6,22,48,1192,-1.2,4.22034,-16.52441,-30.576420000000002,131.85061000000002,1.7904799999999998,12.012,-50.88063,33.45507,-3.2856099999999997,12.662939999999999,-26.35528,8.020539999999999,525.0
28,87.5,6,22,78,1193,-1.2,4.2573,-17.17865,-30.577209999999997,124.55396,1.60656,11.82276,-51.40037,33.492940000000004,-3.3379,12.48052,-27.05415,8.02022,525.0
28,87.5,6,52,33,139,-1.2,4.23036,-15.61767,-30.5078,121.99068,1.8096299999999998,11.70326,-50.58947,33.46537,-3.4670300000000003,12.32531,-26.24278,8.0207,525.0
28,87.5,6,52,48,1194,-1.2,4.26118,-16.244510000000002,-30.48505,122.37102,1.67277,11.59194,-51.03944,33.49689,-3.51556,12.22298,-26.85234,8.020489999999999,525.0
28,87.5,6,52,78,1195,-1.2,4.26965,-17.19979,-30.470959999999998,119.67251999999999,1.48256,11.325280000000001,-51.53095,33.505520000000004,-3.54175,11.969489999999999,-27.573320000000002,8.0198,525.0
28,87.5,8,22,33,1196,-1.2,4.07754,-15.11645,-30.17315,139.16714,1.94357,11.90245,-50.607620000000004,34.554959999999994,-3.5380000000000003,12.55608,-26.89388,8.01878,700.0
28,87.5,8,22,48,1197,-1.2,4.13246,-16.134339999999998,-30.131940000000004,135.64486000000002,1.75983,11.840689999999999,-50.70963,34.61306,-3.6393199999999997,12.490110000000001,-27.5696,8.019039999999999,700.0
28,87.5,8,22,78,1198,-1.2,4.15975,-17.19083,-30.063259999999996,125.99878999999999,1.4887,11.55015,-50.90978,34.64165,-3.27433,12.204410000000001,-28.571609999999996,8.01886,700.0
28,87.5,8,52,33,140,-1.2,4.15189,-15.9263,-30.183490000000003,123.48676,1.92182,11.97681,-50.59993,34.63344,-3.4777199999999997,12.632610000000001,-27.27165,8.0186,700.0
28,87.5,8,52,48,1199,-1.2,4.17496,-16.487920000000003,-30.16207,122.76458000000001,1.76951,11.88066,-50.73445,34.6575,-3.56777,12.54606,-27.75964,8.01898,700.0
28,87.5,8,52,78,1200,-1.2,4.134180000000001,-17.16033,-30.12029,116.91703999999999,1.5300799999999999,11.55157,-50.89331,34.61487,-3.1986,12.22556,-28.522470000000002,8.01903,700.0
28,100.0,2,22,33,141,-1.2,4.19198,-16.34389,-31.372590000000002,129.19308,1.77426,11.66225,-50.32598,29.23449,-3.08272,12.310839999999999,-22.28975,8.01651,200.0
28,100.0,2,22,48,142,-1.2,4.20721,-16.5415,-31.363590000000002,127.49877,1.74557,11.6489,-50.41336,29.25024,-3.08174,12.299000000000001,-22.451520000000002,8.01638,200.0
28,100.0,2,22,78,143,-1.2,4.24222,-16.8713,-31.332590000000003,122.25426999999999,1.69513,11.642510000000001,-50.61384,29.28623,-3.07342,12.29335,-22.72922,8.016160000000001,200.0
28,100.0,2,52,33,141,-1.2,4.24109,-16.24428,-31.3913,119.43145,1.7479900000000002,11.47344,-50.406909999999996,29.285079999999997,-3.37906,12.11613,-22.48713,8.0168,200.0
28,100.0,2,52,48,144,-1.2,4.24108,-16.45045,-31.3996,119.49303,1.7188599999999998,11.41264,-50.54123,29.285059999999998,-3.3702900000000002,12.05937,-22.66003,8.01653,200.0
28,100.0,2,52,78,145,-1.2,4.26045,-16.81438,-31.39309,115.93697,1.66547,11.342360000000001,-50.746790000000004,29.30485,-3.3473699999999997,11.9894,-22.98304,8.0161,200.0
28,100.0,4,22,33,146,-1.2,4.12173,-15.26002,-30.9943,138.14522,1.8659599999999998,11.35947,-50.62085,32.1714,-3.48559,12.03633,-25.03429,8.02154,400.0
28,100.0,4,22,48,147,-1.2,4.18222,-15.68779,-30.97462,133.69186000000002,1.79175,11.3619,-50.89881,32.23467,-3.50209,12.04063,-25.41703,8.02125,400.0
28,100.0,4,22,78,148,-1.2,4.266,-16.2872,-30.969140000000003,125.59187,1.6871,11.34596,-51.33263,32.320809999999994,-3.5138800000000003,12.02904,-25.95148,8.02075,400.0
28,100.0,4,52,33,142,-1.2,4.19716,-15.898179999999998,-30.949609999999996,125.15788,1.80705,11.32933,-50.81527,32.25015,-3.3934800000000003,11.98887,-25.5646,8.02064,400.0
28,100.0,4,52,48,149,-1.2,4.23468,-16.29542,-30.94525,122.85792,1.73993,11.299539999999999,-51.06834,32.28881,-3.40922,11.9632,-25.89594,8.02033,400.0
28,100.0,4,52,78,150,-1.2,4.26874,-16.80365,-30.96702,119.31993,1.65352,11.21642,-51.46584,32.3236,-3.41742,11.88986,-26.224529999999998,8.019810000000001,400.0
28,100.0,6,22,33,151,-1.2,3.8049800000000005,-16.59155,-30.59083,139.96531000000002,1.9266299999999998,11.860380000000001,-51.25209,33.58504,-2.99938,12.56255,-26.8177,8.01786,600.0
28,100.0,6,22,48,152,-1.2,3.84838,-16.90475,-30.543470000000003,132.49268,1.8090700000000002,11.84003,-51.31793,33.6343,-3.05842,12.54257,-27.17902,8.0182,600.0
28,100.0,6,22,78,153,-1.2,3.85503,-17.209770000000002,-30.560240000000004,124.94233999999999,1.6521299999999999,11.63919,-51.47687,33.64179,-3.10236,12.34862,-27.613329999999998,8.01845,600.0
28,100.0,6,52,33,143,-1.2,3.92843,-16.72423,-30.503859999999996,122.88622,1.86145,11.67005,-50.85374,33.72371,-3.22661,12.34634,-27.326690000000003,8.01781,600.0
28,100.0,6,52,48,154,-1.2,3.9517800000000003,-17.02394,-30.505209999999998,123.11277,1.7587099999999998,11.59109,-51.1759,33.74944,-3.3062,12.27935,-27.6215,8.01812,600.0
28,100.0,6,52,78,155,-1.2,3.94771,-17.43691,-30.49912,118.95838,1.60074,11.367189999999999,-51.69838,33.74496,-3.33606,12.068719999999999,-28.077059999999996,8.02464,600.0
28,100.0,8,22,33,156,-1.2,3.76186,-16.23943,-30.177640000000004,140.20414,1.96335,11.84265,-50.39969,34.784929999999996,-3.3435599999999996,12.54518,-27.83629,8.02247,800.0
28,100.0,8,22,48,157,-1.2,3.8059199999999995,-16.608710000000002,-30.11996,134.78575,1.8138400000000001,11.82446,-50.39377,34.83549,-3.46032,12.5244,-28.24855,8.023010000000001,800.0
28,100.0,8,22,78,158,-1.2,3.7949900000000003,-17.05434,-30.063840000000003,125.97663999999999,1.58545,11.54616,-50.46373,34.823,-3.5280099999999996,12.24581,-28.845609999999997,8.02293,800.0
28,100.0,8,52,33,144,-1.2,3.8088900000000003,-16.73685,-30.0267,125.10072,1.8591900000000001,11.59769,-50.75447,34.838879999999996,-3.13128,12.26165,-28.585259999999998,8.02172,800.0
28,100.0,8,52,48,159,-1.2,3.8414800000000002,-17.172520000000002,-30.0033,124.12722,1.7167,11.57015,-50.78624,34.87588,-3.28513,12.243789999999999,-28.95595,8.02228,800.0
